Year,Month,State/UT,Tourism Category,Tourist Count,Revenue (INR),Popular Destinations,Purpose of Visit
2000,October,Rajasthan,Domestic,32376,45609678.94,Top places in Rajasthan,Pilgrimage
2000,October,Sikkim,International,8811,11047505.08,Top places in Sikkim,Leisure
2000,October,Tamil Nadu,Total,85044,93759723.2,Top places in Tamil Nadu,Education
2000,October,Telangana,Total,22001,23208552.69,Top places in Telangana,Education
2000,October,Tripura,International,48462,38249388.08,Top places in Tripura,Pilgrimage
2000,October,Uttar Pradesh,International,58634,40117328.23,Top places in Uttar Pradesh,Leisure
2000,October,Uttarakhand,Domestic,79451,72775876.77,Top places in Uttarakhand,Medical
2000,October,West Bengal,Total,35499,18179189.13,Top places in West Bengal,Business
2000,October,Delhi,International,77157,60290168.47,Top places in Delhi,Medical
2000,October,Puducherry,International,85255,75727657.39,Top places in Puducherry,Education
2000,October,Jammu & Kashmir,Domestic,28533,33434375.64,Top places in Jammu & Kashmir,Pilgrimage
2000,October,Ladakh,International,65812,92005672.27,Top places in Ladakh,Education
2000,October,Andaman & Nicobar,Domestic,57730,64933138.56,Top places in Andaman & Nicobar,Medical
2000,October,Chandigarh,Domestic,40256,57856653.42,Top places in Chandigarh,Business
2000,October,Dadra & Nagar Haveli and Daman & Diu,Domestic,42331,34340354.02,Top places in Dadra & Nagar Haveli and Daman & Diu,Leisure
2000,October,Lakshadweep,Domestic,19766,16956688.45,Top places in Lakshadweep,Medical
2000,November,Andhra Pradesh,Domestic,97260,76663554.15,Top places in Andhra Pradesh,Education
2000,November,Arunachal Pradesh,Total,33389,17852607.38,Top places in Arunachal Pradesh,Medical
2000,November,Assam,Total,99691,57167242.67,Top places in Assam,Medical
2000,November,Bihar,Total,64832,48872422.03,Top places in Bihar,Education
2000,November,Chhattisgarh,Total,25329,31061704.1,Top places in Chhattisgarh,Leisure
2000,November,Goa,International,6998,5151552.73,Top places in Goa,Education
2000,November,Gujarat,Domestic,68906,92618953.01,Top places in Gujarat,Business
2000,November,Haryana,Domestic,25220,20190490.3,Top places in Haryana,Business
2000,November,Himachal Pradesh,Domestic,23224,25467190.83,Top places in Himachal Pradesh,Business
2000,November,Jharkhand,Total,12251,17853840.69,Top places in Jharkhand,Education
2000,November,Karnataka,Domestic,9612,10384587.72,Top places in Karnataka,Medical
2000,November,Kerala,Total,26367,16774560.23,Top places in Kerala,Business
2000,November,Madhya Pradesh,International,21864,18560665.96,Top places in Madhya Pradesh,Business
2000,November,Maharashtra,Domestic,10947,8995462.61,Top places in Maharashtra,Leisure
2000,November,Manipur,Domestic,18895,13197065.97,Top places in Manipur,Leisure
2000,November,Meghalaya,International,78976,75950906.8,Top places in Meghalaya,Pilgrimage
2000,November,Mizoram,Domestic,33259,22380055.06,Top places in Mizoram,Leisure
2000,November,Nagaland,International,88305,128006875.9,Top places in Nagaland,Business
2000,November,Odisha,Total,93503,137155159.3,Top places in Odisha,Medical
2000,November,Punjab,Total,82188,63197066.94,Top places in Punjab,Medical
2000,November,Rajasthan,Total,10579,9157794.87,Top places in Rajasthan,Education
2000,November,Sikkim,International,33048,26005245.35,Top places in Sikkim,Medical
2000,November,Tamil Nadu,International,43147,44273637.71,Top places in Tamil Nadu,Business
2000,November,Telangana,International,92538,126032934.4,Top places in Telangana,Pilgrimage
2000,November,Tripura,International,61165,32201231.7,Top places in Tripura,Pilgrimage
2000,November,Uttar Pradesh,Domestic,84338,109228966.8,Top places in Uttar Pradesh,Education
2000,November,Uttarakhand,International,39629,44924896.69,Top places in Uttarakhand,Leisure
2000,November,West Bengal,Total,54736,67527585.24,Top places in West Bengal,Business
2000,November,Delhi,International,91512,77804817.82,Top places in Delhi,Business
2000,November,Puducherry,Domestic,97064,141586394.8,Top places in Puducherry,Business
2000,November,Jammu & Kashmir,International,94031,91354313.56,Top places in Jammu & Kashmir,Medical
2000,November,Ladakh,International,32832,30205043.02,Top places in Ladakh,Education
2000,November,Andaman & Nicobar,Domestic,61574,84502642.46,Top places in Andaman & Nicobar,Medical
2000,November,Chandigarh,Domestic,98507,53665348.73,Top places in Chandigarh,Pilgrimage
2000,November,Dadra & Nagar Haveli and Daman & Diu,International,52952,36447870.4,Top places in Dadra & Nagar Haveli and Daman & Diu,Medical
2000,November,Lakshadweep,Domestic,54706,45983157.13,Top places in Lakshadweep,Leisure
2000,December,Andhra Pradesh,Total,25128,21922197.96,Top places in Andhra Pradesh,Leisure
2000,December,Arunachal Pradesh,International,19881,28454853.34,Top places in Arunachal Pradesh,Education
2000,December,Assam,Total,12112,6947340.13,Top places in Assam,Medical
2000,December,Bihar,Total,10837,8158060.28,Top places in Bihar,Business
2000,December,Chhattisgarh,Domestic,37401,34970261.44,Top places in Chhattisgarh,Medical
2000,December,Goa,Total,82903,63815923.61,Top places in Goa,Education
2000,December,Gujarat,International,71232,65785417.44,Top places in Gujarat,Pilgrimage
2000,December,Haryana,International,42115,34451566.7,Top places in Haryana,Business
2000,December,Himachal Pradesh,Total,16891,14408382.01,Top places in Himachal Pradesh,Business
2000,December,Jharkhand,Domestic,97805,99899978.12,Top places in Jharkhand,Business
2000,December,Karnataka,Domestic,61081,90776199.43,Top places in Karnataka,Leisure
2000,December,Kerala,Domestic,70897,54940822.06,Top places in Kerala,Medical
2000,December,Madhya Pradesh,Total,21923,24190594.28,Top places in Madhya Pradesh,Education
2000,December,Maharashtra,International,11305,5986441.06,Top places in Maharashtra,Education
2000,December,Manipur,International,49294,30043695.29,Top places in Manipur,Business
2000,December,Meghalaya,Domestic,19067,19765254.49,Top places in Meghalaya,Education
2000,December,Mizoram,Total,7480,7260941.75,Top places in Mizoram,Pilgrimage
2000,December,Nagaland,Domestic,86497,118984520.8,Top places in Nagaland,Pilgrimage
2000,December,Odisha,Domestic,38478,43103886.75,Top places in Odisha,Medical
2000,December,Punjab,Total,70616,40204331.35,Top places in Punjab,Business
2000,December,Rajasthan,Domestic,15194,17405531.7,Top places in Rajasthan,Business
2000,December,Sikkim,Domestic,81741,59995499.98,Top places in Sikkim,Medical
2000,December,Tamil Nadu,Domestic,30835,44231958.98,Top places in Tamil Nadu,Business
2000,December,Telangana,International,57067,37328064.98,Top places in Telangana,Leisure
2000,December,Tripura,Domestic,89509,96861056.04,Top places in Tripura,Business
2000,December,Uttar Pradesh,International,62622,63093568.66,Top places in Uttar Pradesh,Business
2000,December,Uttarakhand,International,16244,18446622.38,Top places in Uttarakhand,Medical
2000,December,West Bengal,Domestic,81407,87060969.27,Top places in West Bengal,Medical
2000,December,Delhi,Domestic,84375,64458553.51,Top places in Delhi,Medical
2000,December,Puducherry,International,44224,44972541.94,Top places in Puducherry,Medical
2000,December,Jammu & Kashmir,International,43020,31924698.14,Top places in Jammu & Kashmir,Leisure
2000,December,Ladakh,Total,43441,64419090.17,Top places in Ladakh,Leisure
2000,December,Andaman & Nicobar,Total,78508,107297706.3,Top places in Andaman & Nicobar,Education
2000,December,Chandigarh,International,62152,49434558.76,Top places in Chandigarh,Business
2000,December,Dadra & Nagar Haveli and Daman & Diu,International,22293,19385340.53,Top places in Dadra & Nagar Haveli and Daman & Diu,Business
2000,December,Lakshadweep,Total,36970,22323118.52,Top places in Lakshadweep,Education
2001,January,Andhra Pradesh,Domestic,19185,22706308.94,Top places in Andhra Pradesh,Pilgrimage
2001,January,Arunachal Pradesh,International,45477,62476132.33,Top places in Arunachal Pradesh,Medical
2001,January,Assam,Domestic,91958,82756077.99,Top places in Assam,Medical
2001,January,Bihar,Total,34248,17843421.67,Top places in Bihar,Leisure
2001,January,Chhattisgarh,International,73912,100742195.6,Top places in Chhattisgarh,Pilgrimage
2001,January,Goa,International,59488,67389161.84,Top places in Goa,Leisure
2001,January,Gujarat,Domestic,96577,68945894.39,Top places in Gujarat,Education
2001,January,Haryana,Domestic,15275,12601629.12,Top places in Haryana,Business
2001,January,Himachal Pradesh,International,41329,45584730.71,Top places in Himachal Pradesh,Medical
2001,January,Jharkhand,Total,21443,11984577.47,Top places in Jharkhand,Education
2001,January,Karnataka,Total,53797,46062508.16,Top places in Karnataka,Business
2001,January,Kerala,International,57409,67630090.93,Top places in Kerala,Leisure
2001,January,Madhya Pradesh,Domestic,82655,53393097.76,Top places in Madhya Pradesh,Pilgrimage
2001,January,Maharashtra,Domestic,68933,96264980.47,Top places in Maharashtra,Pilgrimage
2001,January,Manipur,Domestic,10844,10171638.45,Top places in Manipur,Business
2001,January,Meghalaya,Domestic,6548,3518968.85,Top places in Meghalaya,Medical
2001,January,Mizoram,International,97888,140937148,Top places in Mizoram,Business
2001,January,Nagaland,International,20148,14454335.79,Top places in Nagaland,Medical
2001,January,Odisha,Total,39044,20623272.32,Top places in Odisha,Leisure
2001,January,Punjab,International,36481,33907714.58,Top places in Punjab,Business
2001,January,Rajasthan,Domestic,35007,31072053.66,Top places in Rajasthan,Medical
2001,January,Sikkim,Domestic,45240,42235966.14,Top places in Sikkim,Pilgrimage
2001,January,Tamil Nadu,Total,13050,16630990.82,Top places in Tamil Nadu,Pilgrimage
2001,January,Telangana,Total,19098,10617007.11,Top places in Telangana,Pilgrimage
2001,January,Tripura,Total,98090,60868547.54,Top places in Tripura,Medical
2001,January,Uttar Pradesh,Total,19078,19186904.67,Top places in Uttar Pradesh,Leisure
2001,January,Uttarakhand,International,78312,99521616.41,Top places in Uttarakhand,Education
2001,January,West Bengal,International,84308,101205571.1,Top places in West Bengal,Medical
2001,January,Delhi,International,68818,56698843.82,Top places in Delhi,Medical
2001,January,Puducherry,International,24362,30453233.32,Top places in Puducherry,Pilgrimage
2001,January,Jammu & Kashmir,Total,74872,101474013.2,Top places in Jammu & Kashmir,Business
2001,January,Ladakh,International,77649,102876047.5,Top places in Ladakh,Medical
2001,January,Andaman & Nicobar,Total,88841,130924345.2,Top places in Andaman & Nicobar,Business
2001,January,Chandigarh,Total,79479,81009918.84,Top places in Chandigarh,Leisure
2001,January,Dadra & Nagar Haveli and Daman & Diu,International,54159,28254881.58,Top places in Dadra & Nagar Haveli and Daman & Diu,Business
2001,January,Lakshadweep,Total,13421,6895078.72,Top places in Lakshadweep,Education
2001,February,Andhra Pradesh,Total,47817,50574539.06,Top places in Andhra Pradesh,Education
2001,February,Arunachal Pradesh,International,18807,24359609.26,Top places in Arunachal Pradesh,Leisure
2001,February,Assam,Domestic,50727,72169495.44,Top places in Assam,Education
2001,February,Bihar,International,21669,12658106.19,Top places in Bihar,Education
2001,February,Chhattisgarh,Total,26676,35435295.14,Top places in Chhattisgarh,Leisure
2001,February,Goa,Domestic,44753,62562332.39,Top places in Goa,Leisure
2001,February,Gujarat,Domestic,91558,56460665.83,Top places in Gujarat,Business
2001,February,Haryana,International,27411,24824737.32,Top places in Haryana,Education
2001,February,Himachal Pradesh,Total,87059,125258101.2,Top places in Himachal Pradesh,Medical
2001,February,Jharkhand,Domestic,31060,31577391.57,Top places in Jharkhand,Pilgrimage
2001,February,Karnataka,International,88862,105221747.4,Top places in Karnataka,Pilgrimage
2001,February,Kerala,Total,51345,30566753.86,Top places in Kerala,Education
2001,February,Madhya Pradesh,Total,29538,23938117.43,Top places in Madhya Pradesh,Business
2001,February,Maharashtra,Total,29954,29094426.02,Top places in Maharashtra,Education
2001,February,Manipur,Domestic,55931,75428607.14,Top places in Manipur,Business
2001,February,Meghalaya,International,43310,24781206.89,Top places in Meghalaya,Business
2001,February,Mizoram,Domestic,30791,21231056.58,Top places in Mizoram,Business
2001,February,Nagaland,Total,5541,2959095.38,Top places in Nagaland,Business
2001,February,Odisha,Total,26768,35612910.75,Top places in Odisha,Leisure
2001,February,Punjab,Total,81756,62960616.21,Top places in Punjab,Pilgrimage
2001,February,Rajasthan,International,76276,69237487.21,Top places in Rajasthan,Business
2001,February,Sikkim,Total,45732,43308036.81,Top places in Sikkim,Education
2001,February,Tamil Nadu,International,98319,57428856.61,Top places in Tamil Nadu,Education
2001,February,Telangana,Total,80452,70142895.62,Top places in Telangana,Leisure
2001,February,Tripura,Total,76111,84611144.07,Top places in Tripura,Medical
2001,February,Uttar Pradesh,Domestic,13971,14546931.22,Top places in Uttar Pradesh,Pilgrimage
2001,February,Uttarakhand,International,5585,6395717.5,Top places in Uttarakhand,Business
2001,February,West Bengal,Domestic,74467,67146543.83,Top places in West Bengal,Pilgrimage
2001,February,Delhi,International,45725,46693247.68,Top places in Delhi,Medical
2001,February,Puducherry,Total,26462,26293231.23,Top places in Puducherry,Education
2001,February,Jammu & Kashmir,Domestic,56789,56251558.5,Top places in Jammu & Kashmir,Business
2001,February,Ladakh,International,89939,76264194.04,Top places in Ladakh,Medical
2001,February,Andaman & Nicobar,Total,70507,56997821.39,Top places in Andaman & Nicobar,Business
2001,February,Chandigarh,Total,32410,33210283.33,Top places in Chandigarh,Leisure
2001,February,Dadra & Nagar Haveli and Daman & Diu,International,16144,19545342.66,Top places in Dadra & Nagar Haveli and Daman & Diu,Education
2001,February,Lakshadweep,Total,46257,24375751.3,Top places in Lakshadweep,Leisure
2001,March,Andhra Pradesh,International,51328,35009117.3,Top places in Andhra Pradesh,Leisure
2001,March,Arunachal Pradesh,International,89708,127279704.1,Top places in Arunachal Pradesh,Business
2001,March,Assam,Domestic,58460,74393369.01,Top places in Assam,Education
2001,March,Bihar,Domestic,12627,16176173.6,Top places in Bihar,Pilgrimage
2001,March,Chhattisgarh,Domestic,70141,91069154.9,Top places in Chhattisgarh,Business
2001,March,Goa,International,22965,24174349.34,Top places in Goa,Pilgrimage
2001,March,Gujarat,Total,38481,19449975.53,Top places in Gujarat,Pilgrimage
2001,March,Haryana,Domestic,13598,15911696.53,Top places in Haryana,Education
2001,March,Himachal Pradesh,International,74034,76789558.3,Top places in Himachal Pradesh,Leisure
2001,March,Jharkhand,International,20067,22729635.91,Top places in Jharkhand,Leisure
2001,March,Karnataka,Total,75949,47457426.84,Top places in Karnataka,Leisure
2001,March,Kerala,Domestic,63848,80005775.05,Top places in Kerala,Education
2001,March,Madhya Pradesh,International,85197,127582901.8,Top places in Madhya Pradesh,Business
2001,March,Maharashtra,Domestic,71248,77863494.4,Top places in Maharashtra,Education
2001,March,Manipur,Total,49089,55337488.65,Top places in Manipur,Pilgrimage
2001,March,Meghalaya,Total,91861,80228466.86,Top places in Meghalaya,Pilgrimage
2001,March,Mizoram,International,11252,14791550.32,Top places in Mizoram,Business
2001,March,Nagaland,Domestic,69866,100934786.3,Top places in Nagaland,Medical
